record_key,wlan,bluetooth,positioning,nfc,infrared_port,radio,usb,back_finger_print,side_finger_print,in_display_finger_print,sensors
f2282414beb59035d1d1cd61b7939d19874edac205ecb0c0e5026258e487aff2,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.4 with A2DP, LE","Yes + A-GPS Support & GLONASS, GALILEO, BDS, QZSS, NavIC",false,true,false,"USB Type-C 2.0, OTG",false,false,true,"Accelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity"
0552705b0ed0ab1c8b375618cd85a26357391e22337b0bef4d5b32b4f3ceb211,"Wi-Fi 802.11 a/b/g/n/ac/6/7, dual-band","5.4, A2DP, LE","GPS (L1+L5), BDS, GALILEO, QZSS, GLONASS",true,true,false,"USB Type-C 2.0, OTG",false,false,true,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass"
0476a1bd91b56692bf90bebeae9ac43ae0649755bd68a6d6d97ba5abeadf5208,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GLONASS, BDS, GALILEO",false,false,true,USB Type-C 2.0; OTG,false,false,false,"Accelerometer, proximity, compass"
5c48b78729b2382900cb21be49c2b964e408fa6ebc6e3af85d5965ffd9bc8dd0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",false,false,true,"USB Type-C 2.0, OTG",false,false,false,"Accelerometer, proximity"
acc00caec9e3f6f2683de16afe396838a703c3d94fb8dfd6a0582b78bda22c0e,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",false,false,true,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, proximity, compass"
0c2e16185adc90d74d8e543afdb61159f67907214a500dca1255844ffaf76532,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE","GPS, GLONASS, BDS, GALILEO, QZSS",false,false,false,"USB Type-C 2.0, OTG",false,false,true,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
d6258340c0cdfaa37149a9c866739626f08b44b8dbee769c5e3c986307ebfd11,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",true,false,true,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, proximity, compass"
6b1d4368838f3ae6a0cbf55e573873d6f70202417140a0f8e25da585a520d10c,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS",false,false,true,"USB Type-C 2.0, OTG",false,false,false,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
0ae85f58df1ecd24fb888b6b2011d70be4f688e0eab7b89428fdaca105576710,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",true,false,false,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
9ec75565cd49b849bac61d0c918ecc28799865705efd53fcb4c2ed81df77430c,"Wi-Fi 802.11 a/b/g/n, dual-band","5.0, A2DP, LE","GPS, GALILEO, GLONASS, BDS, QZSS",false,false,true,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, proximity, compass"
2a3939d09cc290f5e5f24660699dd3ed2bd4c3b60c113c5d4f8dfb1cfd9b5ab9,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE","GPS, GALILEO, GLONASS, BDS",true,true,true,"USB Type-C 2.0, OTG",false,false,true,"Fingerprint (under display, optical), accelerometer, gyro, compassVirtual proximity sensing"
67718b01eed88cb7e11ce2bcd984a4b9a0184e39add623edb597a929523ee0e9,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.4, A2DP, LE, aptX HD","GPS, GALILEO, GLONASS, QZSS, BDS (B1I+B1c)",true,true,false,"USB Type-C 2.0, OTG",false,false,true,"Fingerprint (under display, optical), accelerometer, gyro, compassVirtual proximity sensing"
d6b48bef27ea15a79d2b5d2b2ddae3264412b440a03c818ba890a631071b5f5c,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE","GPS, GLONASS, GALILEO, BDS",true,false,true,USB Type-C 2.0,false,true,false,"Fingerprint (side-mounted), accelerometer, compassVirtual proximity sensing"
da0fd0827071c34eaf63199e0482288ed81e74f9ca3b6f2bf06dae8f1ca0d3ab,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.4, A2DP, LE","GPS, GLONASS, GALILEO, BDS",true,false,true,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, compassVirtual proximity sensing"
d23d66b128f7671e006356693f47aef0bd9ea7c349729cf5067458915a65cf1f,Wi-Fi 802.11 b/g/n/ac,"5.0, A2DP, LE","GPS, GLONASS",false,false,true,"microUSB 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, proximity"
e90b91703461adb5350ce9493753350455c80d4fc76447e284ed076c1106b244,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE",GPS,true,false,false,USB Type-C 2.0,false,true,false,"Fingerprint (side-mounted), accelerometer"
10384bbcc1af986315c97b98f2fe52a95ee4b2758ce2a1df3048f736e4d625db,Wi-Fi 802.11 b/g/n,"5.2, A2DP, LE","GPS, GALILEO, GLONASS",false,false,true,"USB Type-C 2.0, OTG",false,false,false,"Fingerprint (side-mounted), accelerometer"
01b68a670862d23c1a4b2e491dba95308becce2a1c8d3fc531fc2be8a9283b88,Wi-Fi 802.11 a/b/g/n/ac,5.2,"GPS, GLONASS, GALILEO, BDS",false,false,true,"USB Type-C 2.0, OTG",false,true,false,"Side-mounted Fingerprint, Accelerometer, Proximity Sensor, Ambient Light Sensor"
b40c3c3d5f614cc3b6b5d468987340cc6139b22b192dea93c41476a970a48247,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE",GPS,true,false,true,USB Type-C 2.0,false,true,false,"Fingerprint (side-mounted), accelerometer, proximity"
ed05bd8f6d9d13047b266c34e20f02c108451606327c01498ec1cb057c7a4d22,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE","GPS, GLONASS, GALILEO, BDS",true,false,true,"USB Type-C 2.0, OTG",false,true,false,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass"
8e10517736cf4542ff3b069e517fc1007fcd4091d841073ccb958b20bf2b0ac8,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, dual-band, Wi-Fi Direct","6.0, A2DP, LE, aptX HD, aptX Adaptive, aptX Lossless","GPS (L1+L2+L5), GLONASS (G1+G5), BDS (B1I+B1C+B2a+B2b), GALILEO (E1+E5a), QZSS (L1+L5)",true,true,false,"USB Type-C 3.2, OTG",false,false,true,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass"
4b23bd3b2fd9e8e3c0871c86fc6b95a854148640a57072ddfcd7c64fb4ca6288,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.2, A2DP, LE",GPS,true,false,true,USB Type-C 2.0,false,true,false,"Fingerprint (side-mounted), accelerometer, proximity"
