record_key,data_snapshot,name,url,sound_loudspeaker,sound_cable_jack,colors_json,weight,price_json,source_file,file_sha256,completeness_score
9912446ca221c308265d86df4cd39d4a8db153928c98b95701e626af7e20647a,2026-08-14T11:00:23+00:00,Redmi Note 14 Pro,https://mymobile.pk/products/redmi-note-14-pro/,"Yes, with stereo speakers (with Dolby Atmos)",true,"[""Midnight Black"",""Aurora Purple"",""Ocean Blue""]",Weight Unknown,[85999.0],mymobile.pk/mymobile__redmi-note-14-pro.json,5c059d81277783bdf8f498c14b277cccd5da695f5c023282205ad1032b007643,0.91667
f6746dfe4af20be8922cf739a7f59ae0a05ee4083da287ee10a581f4b6e2565e,2026-08-14T11:08:22+00:00,Xiaomi Redmi Note 12S,https://mymobile.pk/products/redmi-notes-12s/,"Yes, with stereo speakers",true,"[""Onyx Black"",""Ice Blue"",""Pearl Green""]",Weight Unknown,[69499.0],mymobile.pk/mymobile__redmi-notes-12s.json,8e598e919b7ff8ccecde9b0688302fee61d3d93f85038fc1c7cd5e9e2c8e4ac2,0.91667
8195f7c5c3f8c98de40761bdf030c2d813df9eed4529e1491202c5dc0cd7d35c,2026-08-14T11:01:29+00:00,Samsung A04,https://mymobile.pk/products/samsung-a04/,Yes,true,"[""Black"",""Green"",""White"",""Copper""]",Weight Unknown,[19200.0],mymobile.pk/mymobile__samsung-a04.json,38c328fe9c086c8adda2475e1c3d45c73793c5fe812c40a512b840281ac5491a,0.87500
67db11b9acdbba31624b06183045531c2485db5d5bdee95a33333665e066cfbc,2026-08-14T11:02:47+00:00,Samsung Galaxy A04s,https://mymobile.pk/products/samsung-a04s/,Yes,true,"[""Black"",""Green"",""White"",""Copper""]",Weight Unknown,[27999.0],mymobile.pk/mymobile__samsung-a04s.json,4c159be54da79386dbdf579c789e8b644d7fc7ab01af22b0123a8544dad8e743,0.91667
56b0fec02448f91243cb22cffafa023ee50c4fb03d7ec9aa73717fa50d9f9d00,2026-08-14T11:05:20+00:00,Samsung Galaxy A05s,https://mymobile.pk/products/samsung-a05s/,Yes,true,"[""Black"",""Silver"",""Light Green"",""Violet""]",Weight Unknown,[38500.0],mymobile.pk/mymobile__samsung-a05s.json,b7fa19e12673138d937dc3d061f991ba5cf9d0efc2231d950e38f02ce8a5b1eb,0.91667
5c02241ece6ed0f915531fde16e4195b308323013471818497f243bdb74c7694,2026-08-14T11:08:18+00:00,Samsung Galaxy A25,https://mymobile.pk/products/samsung-a25/,"Yes, with stereo speakers",true,"[""Brave Black"",""Personality Yellow"",""Fantasy Blue"",""Optimistic Blue""]",Weight Unknown,[69999.0],mymobile.pk/mymobile__samsung-a25.json,78b92b7fb9da53d593c2b2b4560053edb8f31883206827064d1be6c765f1b891,0.91667
03cf5bf9d6b833baabc692848d4318071990b6439cf0687a4ed309da1090cec1,2026-08-14T11:05:55+00:00,Samsung Galaxy A08 Coming Soon,https://mymobile.pk/products/samsung-galaxy-a08/,"Yes, with stereo speakers",false,"[""Black"",""Blue""]",Weight Unknown,[35500.0],mymobile.pk/mymobile__samsung-galaxy-a08.json,1958fb44c4ae109db0cad1b50b35a4d8384b7f3f08d0ca33b2201925957a6f92,0.87500
479197be9e595ca04ab37e59dbffdb76e446342ea19b9abd62668b06703bac69,2026-08-14T11:06:56+00:00,Samsung Galaxy A16,https://mymobile.pk/products/samsung-galaxy-a16/,Yes,false,"[""Gray"",""water green"",""midnight blue""]",Weight Unknown,[54999.0],mymobile.pk/mymobile__samsung-galaxy-a16.json,3d5634d4da7e1a0bd0500069b1b5a5d7376520ac20a6d1e9ed8f4866cf1d1ef7,0.91667
669207706646419f4b6db219917c71eb09d88ec24caf7a3ddbbaee42c69dcb10,2026-08-14T11:07:57+00:00,Samsung Galaxy A17,https://mymobile.pk/products/samsung-galaxy-a17/,Yes,false,"[""Black"",""Gray"",""Light blue""]",Weight Unknown,[69999.0],mymobile.pk/mymobile__samsung-galaxy-a17.json,bfae738194cd6c0471527288cfe31dafc2fe4da4bf8c274b23ffa6bb33d92ecd,0.91667
47f7f73ae80264137a7c3b63f5f0c8909e4b8874ff404d4cff28478076068c39,2026-08-14T11:07:02+00:00,Samsung Galaxy A32,https://mymobile.pk/products/samsung-galaxy-a32/,Yes,true,[],Weight Unknown,[47999.0],mymobile.pk/mymobile__samsung-galaxy-a32.json,95223d0520f80bb4070ba76234536f9deb8672224b4b7443f1039313a8eb969a,0.83333
840651d4736e14a9f00468c2d3ecaf28139a84e4574d9bb3ee789fa5b1be5b32,2026-08-14T10:59:20+00:00,Samsung Galaxy S23 FE,https://mymobile.pk/products/samsung-galaxy-s23-fe/,"Yes, with stereo speakers",false,"[""Mint"",""Cream"",""Graphite"",""Purple"",""Indigo"",""Tangerine""]",Weight Unknown,[109999.0],mymobile.pk/mymobile__samsung-galaxy-s23-fe.json,7b73bd15189096fb3ed99e9cc26bc843d1ca2ae31f45d4a244296ed962e48c61,0.91667
66b25b30ff78584501c86018fc0950b6760951c5dd91299768271a326da94031,2026-08-14T10:58:14+00:00,Samsung Galaxy S24,https://mymobile.pk/products/samsung-galaxy-s24/,"Yes, with stereo speakers",false,"[""Onyx Black"",""Marble Grey"",""Cobalt Violet"",""Amber Yellow"",""Jade Green"",""Sandstone Orange"",""Sapphire Blue""]",Weight Unknown,[207999.0],mymobile.pk/mymobile__samsung-galaxy-s24.json,e29ddbb588a501ce83671f137e7165f9e845a00c53d35d028911073eab14a9e0,0.91667
41724748957ccc6c33e688e94f814b1e40a0d211c7cf1f1d107997a67925dd91,2026-08-14T10:58:05+00:00,Samsung Galaxy Z Flip 5,https://mymobile.pk/products/samsung-z-flip-5/,"Yes, with stereo speakers",false,"[""Mint"",""Graphite"",""Cream"",""Lavender"",""Gray"",""Blue"",""Green"",""Yellow""]",Weight Unknown,[224999.0],mymobile.pk/mymobile__samsung-z-flip-5.json,fa1fd685dd152eb22dcca677588b115082b1db2108c954fdfb406aa36d0c8fc0,0.91667
cdfc40a69fbdd347e536459b97a9cbafba3ff33238741c92be16938d51ffe277,2026-08-14T10:58:10+00:00,Samsung Galaxy Z Fold 5,https://mymobile.pk/products/samsung-z-fold-5/,"Yes, with stereo speakers",false,"[""Icy Blue"",""Phantom Black"",""Cream"",""Gray"",""Blue""]",Weight Unknown,[325999.0],mymobile.pk/mymobile__samsung-z-fold-5.json,0dbbbba9fdd8be78752403d3f1f0027635f86804fa4500b0b4c3fa5cf5e22d87,0.91667
