record_key,type,size,resolution,protection
6b0b6a0e15c26ce13a5d4c78684744a96a4bd92354176198511ea33987392c62,IPS LCD,6.75 Inch,720 x 1570 Pixels (~256 PPI),
9f82123a84098c2e3c4f5d52afbdddffe25fedd60836aab805eaf604d25477fc,OLED,6.1 Inch,1080 x 2400,
e3e4219791abcec57ee833ea16c3282296007eebc6a1377ba72eb6dc6e7d4955,OLED,6.1 inch,1080 x 2400,
ba9324aa420d6674b0e8617c79db7863c646fabacb2c39f084eff940d6e70f6d,AMOLED,6.29 Inch,"1080 x 2280 pixels, 19:9 ratio (~402 ppi density)",
67af7256db6dad032fc4cd313abb45de4db8de2b5eb23fdf1a68de7167a27c3d,,6.5 Inch,,
b2316b9557977126bb371724906a2e3d04ff0650e0786b4bcbcba36200e5f2f3,,6.5 Inch,,
50a29694ab1510a2c900ff8d4ebe9b20672bb84c02f5deb9f0d0f3d9836f753f,LCD,6.75 Inch,1570×720,
dbc057e8e2d46edc93993d22f6daf65e24a4a87587d2025c51e2e39c17ee6855,LCD,6.75 Inch,1570×720,
9a2f00a01928ca01c4086a9284bb3b4422c1c901717bcb34d9a2d660f69e76ce,OLED,,2400 x 1080,
a59cfbcaef4297e5b02aef591d7c684a336c95e0277ab4316656b1420e4ca2cc,IPS LCD,6.75 Inch,720 x 1570 Pixels (~256 PPI),
2143feaaa77a2321b5fab7ea8d0c82c8f4c7dacdf0486e09379fe6bb8b3a3d4f,LCD,6.75 inch,HD+ (1570 × 720 Pixels),
63267d549471ca0d37c9cb68b46c69d7867de9888756c4cbbe6aae67d4d74243,LCD,,,
8585bedf89e23c6675697bbef477385d3421bc7b8967852b2e26f3e7a10a1bee,OLED,"1.31""",1080 x 2400,
5951c5573b6ea04cb83a02b547dc8693341bf6389c07b1d586a0e0fd11368177,AMOLED,,1080 x 2400,
51c5c4a6b2278da706cddebbb9de390db37511578d311b9695cc861287c751cd,LCD,6.75 inch,HD+ (1570 × 720 Pixels),
fb86a46dc27f7509154ef380364bd93292e9db0ff14e80c4486510fcecd8f122,,,,
6faa67cc3ecbb267c8bf6d40350ae5e89378361b059d747eb7189353fab8b617,,,,
4cf28eb0080da657fed46adc3a28b87c619573ebd0794e10f20f5dea8775813a,,,,
42722c98f38452fe77ce7af7b3c100d78d16317d820f237b33cdc2e3eb273c94,,,,
697b2ed391eb53f73b9fb12c68d66a5b077917fd0b84e88939f567896597e5b1,AMOLED,,2400 × 1080,
b91ad8399de70a670de172d24d77d52e7768148b5509fa97166d66c3599853cb,AMOLED,6.78 inch,,
6a633f415e5f2427618370535b2ec8550ee9b64e1481f88a4967043a0442aaf3,,,,
86ff1d7f487cc551788619318498e0809951097434d57f1d02e840c46b54eeea,IPS LCD,6.74 inch,"720 x 1600 pixels, 20:9 ratio (~260 ppi density)",
d535b86997b868fabc0ff4dae2668cc8b20939b99e78357344f16fc34aebc2d0,LCD,6.74,720 x 1600 Pixels (~260 PPI),Reinforced glass
7289832bf82c5cafa4ff7207e86ea7c3394930d2b86faf0fe1cb1e2066867667,LCD,6.74,720 x 1600 Pixels (~260 PPI),Reinforced glass
3b9cefad0c08218f696f76b1762ca561d7ca512b604d5e9c29d910b2c94ba664,LCD,6.74,720 x 1600 Pixels (~260 PPI),Reinforced glass
33de96578cfeca0640481f35b5f717b62bf125ce07bf75bd44d791c7ef2c93e2,,"6.7""",,
9c00c302110f88221bd5a07b73daaa658021db91f02ab541434e15c184b5e693,IPS LCD,6.74 Inch,720 x 1600,
1a6164ee5630aa45ea90d85ca5d8ee0f328c1ea57f6b233fec730210ed273135,AMOLED,"6.78""",,
7a133f120ed1cc368721a5975dbfecc97e0c64d9bc2f1a6f8a250193588e4a33,,,720 x 1600,
585419a733a1e37a3a8050e961aa7b0e77d76e52e2666ffbf90caa9eec696140,AMOLED,6.78 Inch,1208 x 2644,
2d3c9d885d267ab5ed0d092655de34ab12bacb71c2ab815dd7e91a8fabf1435e,AMOLED,6.78 Inch,1208 x 2644,
ea55a7626fca47e79cfc457a04c769418b2e5e558ae7d6482809de3e26f10d98,AMOLED,6.78 Inch,1208 x 2644,
b975af040fc05a2e2cefd70671dab960e3f7b80de5a33741bd9f6a2cc76f1256,AMOLED,6.78 Inches,1224 x 2720 Pixels,Corning Gorilla Glass 7i
8792e90c3dd83aa4aef987c0c9fb950304d25c842c3638a7daab73955b811ab0,Amoled,6.78 inch,1080 x 2436,
495e0ad4ddf418818ebac8d6eccdf93dc012efd52106978f314643cfdfd4de8e,,"6.7""",,
395de5a7dff6630e2407103032524675cf4f30ac4c57cbb7e2e92ef1dd5b6bb4,,,,
9d2b37f644025b8766c8deab50dd308b3f7d3e4d5c50ca31fbb59742e1e53de9,AMOLED,6.78 Inch,1224 x 2720 Pixels (~440 PPI),
4e7ed6ff53604225ffa5660f2393777455be986b00adb3633e13e768fa140e77,AMOLED,8 Inch,1224 x 2720,
d1d2e06765b9a089db9936691b8728703ce5aafb4d71f866c4dc33537bc4cf10,AMOLED,6.8 Inches,1224 x 2720 Pixels,Corning Gorilla Glass 7i
e699d0378c2ac7b00a5d7caa96a9726e0141500455aa82d399defca7ef96b076,AMOLED,6.8 Inches,1224 x 2720 Pixels,Corning Gorilla Glass 7i
06a05ff555510f802988c1e82f993347285226df6538cf014d8075249666d10b,AMOLED,6.78 inch,1208 x 2644,
6d31c4c64bf482345082529174e0fbd72771ed215678e08725a7b8d25a8eef64,AMOLED,"6.78""",1208 × 2664,
679ec6546dc87d22f682e96483ff24d41c5bb19059c45295a63f950084307a52,AMOLED,"6.78""",,
3b7a529b0a5c19681501bf6d8027b9dcad086329556d8ee9ffc62ac74ed8d7c4,AMOLED,"6.78 inches, 111.0 cm2 (~89.3% screen-to-body ratio)","1224 x 2720 pixels, 20:9 ratio (~440 ppi density)",Corning Gorilla Glass 7i
50ba2f17d768de236864204c5587dd2f2d66bbe82bd42f6f1864777c683ac82d,AMOLED,"6.78 inches, 111.0 cm2 (~89.3% screen-to-body ratio)","1224 x 2720 pixels, 20:9 ratio (~440 ppi density)",Corning Gorilla Glass 7i
74b94d51fda2c0174a628c507545aaf69a6235ba62145a42a2aa02204c934602,AMOLED,6.78 inch,1208 x 2644,
f718a63b40d25760d353336df4ca636ffd55fa56a5b209ec07880116fe26e0c5,AMOLED,6.78 inch,1208 x 2644,
2c99f4570de3a5f3c313fdf27953e991da62d7a706ccc16df6faf6e1b1b0b162,AMOLED,6.78 inch,1208 x 2644,
b7177f9d056e8fabe662f9513fa60372aa9d7374b11ade0f6c193a4eee9ad86c,AMOLED,"6.78""",1224 x 2720,
b2d5e9aad2e4a174fe3670ffadf15f22c9070e6e9c95bfd8959d65dc17eee152,AMOLED,"6.78""",1224 x 2720,
182df72d6b88aa56fea223ed5f0d8abc813957edabe7a0efc4b7a2335e4145d0,AMOLED,6.78 inch,1208 x 2644,
fc61b53e04ec934ef2bef607d001848f6f5b7c09a8a251e045782cfcabc86cd8,,"6.8""",,
c028520cdc5b189dc10a14db38ee1c87cbaf4282c9e7e2f624470984201e4a3e,AMOLED,6.78 Inch,"1224 x 2720 pixels, 20:9 ratio (~440 ppi density)",
774b3fd0e8e10acc43c884658cf9a0b30a76ecbbfe79b51b1c4b6fb761c8bced,AMOLED,6.8 Inch,1224 x 2720 Pixels (~440 PPI),
409068e39d34990c63552725c64dcba2682a73c7f7b75bd244489511b4572542,AMOLED,6.78 inch,1208 x 2644,
19239fd6949aa06c3b416bd3f4475fc2c24fdf4ae08d2852fd9390f4f8e14ef4,IPS LCD,,720 x 1600,
d70fc647d7285b93b8c1e17044adb9de59d65722912ba551aee2e85ae1254ad2,IPS LCD,6.7 Inches,720 x 1600 pixels,No
956358759a0ec9c95afb84128dfb4b6341f1a2ec73f3fd1184870a6c38411b36,IPS LCD,6.7 Inches,720 x 1600 pixels,No
9272e61a920c9670a880e62c128a573d6c552f574d44079c5bf8c397de3d7606,IPS LCD,6.7 Inches,720 x 1600 pixels,No
4ef99e73df37dd05d789193e4f0c35acd4d12dce01ed083a4ccbb05bf0eae9ef,IPS LCD,"6.7""",720 x 1600,
70a1d6a55dfbafd00434ed8028c4ec016ccd9ad62ed5b492cc1709873229d3bb,IPS LCD,6.7 Inch,720 x 1600,
9e498bd7be3b9a7280deb7dceb85b8e0acc0016494f31007568bfd9d00bbc430,IPS LCD,6.7 Inches,720 x 1600 pixels,No
3b3ab6f222bfe08b66144056d7f643ee5973cff8e801e2afb0c3cdf07c965c5f,LCD,6.74 Inch,1600 x 720 Pixels,N/A
ef2d4ac3d81fb5328e723ddefd268e60cd17e0890a0dd2b6034258f9695df9d5,LCD,6.74 Inch,1600 x 720 Pixels,N/A
1f3c8078e80f22f9337893e16b3fd591eef4739e011c00d5ec205e217de1d5c4,LCD,6.74 Inch,1600 x 720 Pixels,N/A
7f2f9c20e4900ffc886d20bcfe2361d86747cb8ec244691e389097de9411795d,,6.74 Inch,,
115de2cbd4562a93b34e4e6d2dc080c4346ae90b5af3e73c26b5d1688b6bee7d,LCD,6.74 Inch,1600 x 720 Pixels,N/A
6265c2e15529412eb164110c7ba69247b944b9842d77bfe07d4c70a2f5ccccb7,LCD,6.74 Inch,1600 x 720 Pixels,N/A
b4f10729df9f3b4a67b8b5a08eb33e8303af2a38986a84f28b0171702a0760a0,LCD,6.74 Inch,1600 x 720 Pixels,N/A
e992c35f4aa72ee1b59c354bf54b26c34467485d45b1399ec371fb7895239d74,LCD,6.74 Inch,1600 x 720 Pixels,N/A
8d9845d4874581964f034d869e698d5ec4de9c17eb2c5b278bdaed21dc368ad2,,6.74 Inch,,
b6c54a1094f103c7ce18cae0fd449b9440ff15846cdf1a23295960db6a6335b4,IPS LCD,6.74 Inch,,
1bcca4df83c95fa1a0cd4411f54f84c10d6aaeca9f38f0268304c2456b80ad23,,6.74 Inch,,
66cd9944c77ec19763631300e3450d9996e80b831caeb9a527b460e0b4b9d623,IPS LCD,6.74 Inch,720 x 1600,
a8f09f98f01afa81d443195c2d1eee43cf0b234de32379e11d69a0a451c28b06,IPS LCD,6.74 Inch,720 x 1600,
da7fb57a9ae1491962220efc2c09394071529b25cebcfdaa5c7a7f51d08c1cf4,,,,
19a2259fcdcc8040c9b310345e9bc6afafba5504f851c5c8a8edf6e6f92dd987,,,,
af946942dbebdbb1bb903ce912d1271368e97992b70e09d9d693f03483f48dc0,IPS LCD,"5.5""",,
07d7b3b9c59e39ff0c6e7607230617a8f84ae54e297d21f49d99f6de4b3dfdee,,,,
1ccf6d1f88a1edbbd28f5232a615a08ae72f005f24519ea0228780c0a5667d7e,,"6.6""",,
260dfbf1026a7f56510189a3f829e6db7627328a7e708317a88217433d9e25d6,IPS LCD,6.8 Inch,,
930975577874287517c0da1d38029bd2bc7e53f04c7ffb7d1c960f0165b5e6e4,LTPS,6.78 Inch,,
dd044b9f4e1dbeeac77f14c650987f088941e53a339036ee182508809ac9e071,,"6.8""",,
d0b971db2a15d5b6d41d69c39eea7d39bd4561847fb137abc7df87f81b354348,IPS LCD,6.7 Inch,720 x 1600,
d46ef77b91baea6b8a27a1ced018946a1f1342a360a4325870c08ed405362126,IPS LCD,6.7 Inch,720 x 1600,
e2afbceedbda0d49e1c0d4b0e66593392c13f3c9aac9ae59ea4c69e6dcb4d750,,,720 x 1612,
15242cd53d6aadef72fc47674bbde88cc2eac955e570d551388403bc4df5a7be,,,,
4467c63fc5a080a900d446d5adb8c3becf985f9be8adae74c1ddbecd3b762773,IPS LCD,6.88 Inch,720 x 1640,
fe87b0c5c6335b82d0c0093c52f59833d62e44d415f35a5a04ba4ed923d03a33,IPS LCD,6.9 Inch,720 x 1640 Pixels (~260 PPI),
20cd9b3367ac2ebaa0e36397fdcd9b3ce9266c0eca79e3cdb744bd12744be011,IPS LCD,6.9 inch,720 x 1600,
d2f086a66f50789d5d2a8d2412b0ac4d3968d94c169c14a05e7f4c93554bb242,IPS LCD,6.9 inch,720 x 1600,
ede51c8ad7d88dfff6a9b4ed5190ba73c56be48a7bffe1890e41b46827496a1e,,"6.9""",1920x1080,
b113cc3b63bf36fa684d0a6dd51c015a048086e103c9e10b62d45a4fa3fdb51b,,6.6 inch,,
8629d9d719740c8427cf5f61b3a07770c08cb3234a760e4f89fd61c5875ad1f7,,6.2 inch,,
2f1f379b071ad1d0222c7c4151f683610a6fc461964ac4d747b767fad9b66219,,6.2 inch,,
440ef165d9822501b065c17497a5c3c247c6fecce7f5ed4fcaa71690661d4e4a,,6.2 inch,,
f31d6bc8dc35c5ea1ee1a651ac13831354dce9911e226f0ad45865c7ac85c4f2,OLED,,,
1d688094a61b91d9307cfc800b7a8bba7094555a0caa0635d893b8ce7f1547e7,LCD,6.7 Inch,720 x 1600,
033c619189bbf7504c77cbf3c53cf6e1495f273060fcc681a6d539269b3be700,AMOLED,6.7 Inch,1080 x 2340,
14e48bdcac505c0434a2c20d2a6b3e8b770ced16d87af4283020a817bcfb008b,IPS LCD,6.67 Inch,720 x 1604,
75386c484bb97d7897507b52ed8a3a1f7b4c1ad8f3b0ff6ec7b8d2fe89b5674a,,,,
cdf97488a3e3b67a0a372d679b4702f99bec86794fb44a85e77f361ccc50edc8,OLED,,1440 x 3120,
627056b651dc5152548635f710e5263aefd23e46f3b333cb1703535cb22f3e44,AMOLED,,1440 x 3120,
c7910a04dd83a551aad68af0b2f4eb1751bf7e708eb1caebd5d35f33a3bf0f0c,Dynamic AMOLED,,,
1bb5131c352050c210b00e413890a4ce382ad839c5dc44dd03aa873b22483337,OLED,6.1 inch,,
f2a6500180fa39d18faba60acce303311c777e81d72dd1f820fe505add97508b,AMOLED,,1080 × 2400,
c6765574990bbbd8a80ec3a7170a70dbf73a3c7686fc82cc1fa5439a2a0278af,OLED,,3120×1440,
30925352f19e92ed4c308e1b643e3f686f0803bd4fb553c584f8f0ce915013ef,OLED,6.1 inch,,
186f62a8b4a59e0a19a1861ae38b37e95b536df41ee7e1bc38ec302ad5615b69,OLED,6.1 inch,,
a08e4a7b74914b377be91be33e0864583fd38ca13b4daa142bf4983442f81009,OLED,6.1 inch,,
44c68803bc0a55eca5da9b484f42409cc53df07e592841cf0d3404b77ef3c737,IPS LCD,5.0 Inches,N/A,N/A
d81329d0e75b91f1f933c43bd15aa74bb47c03c9febab08319cd6f67d97727c3,,,,
cf27b9eb0bb523c094778090672c1579607c07ebee74c73aace79ece5c5b9641,,,,
dde23ab93861c1cd29d28ccd19ed36816628110267fcc2d05fbf850bdc89ed9a,,,,
9d1edbee9d5287e26fcf91fed854e9a2e8711ba3d7111c86289293325520b7b5,,,,
75c9ee5d39f4a7aab0e60e0116206a778c7dc7ecd6480f12255235ded92ced9f,,6.6 Inches,720 x 1612,N/A
68489ba5e043f7274d9dc7f82eeb031a7b99199104fe2c66cf387abe925c6589,IPS LCD,6.6 inches,720 x 1612 Pixels,N/A
83736f8f3599d6b707f80dcd484f52958e465c17ae24f298ac15ab4bed8e68fa,LCD,"6.9""",1600 x 720,
acd873b7ff471398a97e45c9dc20c1d61f485e3b4760d944005926630a0fde79,LCD,"6.9""",1600 x 720,
8e380695027678048703c4194f808c82d5e17d1fd076e6d1f6820504f0696756,IPS LCD,"6.9""",,
84e8af563353c391c13ac82f9614191485b00e2b2db649a38c91731f7cf4ee95,LCD,"6.9""",1600 x 720,
235bc61113ea17af740261b0695dfb0b1cb4fec8e51943119e9e8a7d01f2a2d3,LCD,"6.9""",1600 x 720,
ae41ab2c83ac0a64dd9f63ad81af381d81cba7aa5eabb6cad88ff0e11595cb38,IPS LCD,"6.9""",,
905a3969723863de667189fec3914a5b6cad9cc1fc11b790241c923ef6b39da6,,6.517 inches,720 x 1600,N/A
be9027f9748f5f018fabd9f03b8f1abecd68a415bfcb7162130f311636d7abbd,IPS LCD,6.56 Inches,720 x 1600 pixels,N/A
a01aed18329ec1c7898c7f2a3094d9e2d3748a1b75ed5ec193d34bb9bf3025d0,,,,
9fb99f7ec719300268c6951762d6dbfecfe97ed6a1b69b89c591b1e96ad3eb0b,AMOLED,6.78 Inch,1224 x 2720 Pixels (~440 PPI),
5f4a1cf9473fa718cd4e114090bd96df9876f735704d04322e2dbd9abc62f4d3,AMOLED,"6.41""","1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)",
6197923a7e0cec6155b379d1b12e320f0746a324e1a7e44f97d1f9b8edf68330,OLED,"6.1""",,
c41724c625fde67e3dd426643f9abfa94c35be96a4473b38b74e9b878f4ed31d,OLED,,,
4c2cb053a13938e2ba732a854aacb3fa5c455d5fa39425e80b767b1562d89805,OLED,,,
5284cdf5b1cf4b9399c4b87e6398d0a03fa66febdefe1987d0f55b5b643ffb44,OLED,6.6 Inch,1260 x 2730,
5583e515b8690be86bfa826d60591db5ee7d759a3e61cd135e347ffaccbd782e,OLED,,,
7a94d5eb98dad164bcd99fc6eddc39a74ce7fb984fa065480245d296af4d483e,OLED,,,
b40eb2e84d32ccc07d112b1627643f7f8ec5e6532597e5c3c5a42806e020b140,OLED,6.1 inch,1080 x 2400,
11dfd9c870adadd676f5c310e142af0bb2a8257cbbdcd0fa0e11938e4b77f389,AMOLED,,1080 x 2400,
32891a79b5c0f559c56124157209c2dc0ae9ceea6138891d89e15298a191aa5f,AMOLED,"1.31""",,
7eb27164879bd93d0ffb3ce9340410687a04790980da06484d15aabfbea94cfa,AMOLED,,,
b9e465b324f56858c16d9bc1094371ff8b6e11e6f231f32445abf6e51135c39c,IPS LCD,6.6 inches,720 x 1612 Pixels,N/A
2eb2f9d659ee92037eb04eb625543c95e8b6c75da779777a1a728a6b715bae3d,AMOLED,6.74 Inch,1080 x 2400 Pixels (~390 PPI),
f58b203637e9d559a0991725b17014c11d340eefbfe4aa4fac33a2b617613af2,,6.74 Inches,720 x 1600 pixels,No
c0406d45ddf8f0e99f8452acb863ae61aeb4ea49b48073f983ba286b685f6c24,,6.74 Inches,720 x 1600 pixels,No
d0a81138705fa527547509a4a25dc2027030bc20dc302e7c461e681d610a517e,IPS LCD,,1080 x 2344,
2c973eeed3bec42246c07a6b36a2bef7eed33d4e06c4259a6e85ad6614e24907,,6.76 inch,1080 x 2344,
fd24e36d390f7455656da4317eaa583f2dd8d42760991b06d26b8653ffd700ff,IPS LCD,6.76 inch,,
3abea2d4b4f9cc6d36d24536d46f4b3d4e6b9a092cf5448653bfa011e1d09d9c,LTPS,6.76 inch,1080x2344,
e7e74435278500ea24a55649742bc61c1f58ff03badeb0d5c5c99d1dcb37eed8,,"6.8""",,
ac9aec4a11999396b443418e52a538602e16c8ec2e5416cfafe93c67dabd79e8,,6.74 Inches,720 x 1600 pixels,No
73cff8001136ad95155c37a3bb459eaad362b23a3798dff2d6a40854b8777987,AMOLED,6.74 Inch,1080 x 2400 Pixels (~390 PPI),
3ee202dfa3c6ee236d6fd9888d854fedf3e6d49d190f8b2a0e62533b04a4cc08,,,1576 × 720,
2dd17f6fa0e1ecceffe11d7857f75c6042dae72cf137a1a7159b85a21a18d3b5,,6.78 inch,1576 × 720,
5bd7a72d05a188fe2e02353c6f49a02051d36cf55096bb214bbb32737209b038,,6.74 Inches,720 x 1600 pixels,No
36098077f28251972f2bbfe8b1e9918575ecbfb9b3241951b1c1b22545977d20,,"6.78""",,
a5f152903a99735b24d542c1697fae623df28346cebad6212a7eff165eab5ee5,,,1576 × 720,
893224b75a0b0c107b7d6c067c78564c72f8aad9dbcce3f914b18a5f99ecbd20,,"6.8""",,
62f004579d6bda86ef9121b94763a67e40d84a26c89e3fb942104ae6d48f9b26,,"6.0""",,
23b90f20d8bd39a19fbceb7098c57719ed1bfc98ad784301be5bf43fcf75d3e0,OLED,"6.1""",,
42b91b43cc1bfe4dcbf62426df89d64c36eaa45b7d6fbb36821c1060167f1a30,LCD,5.45 Inch,720 x 1440,
07ebb7fe8a13d3cd57658e99ba09e068955f4e2fa0fb2add6c35c2adc9662c6a,OLED,"1.31""",1344 x 2992,
4ce37708a51ccb4f863f7c00361fa81757f6b7ef1d4952e7e3d302d02e85ab5b,OLED,,1344 x 2992,
8f49e3e361199cbc5567e9b49317521d8b8f0e3b4cf70445a7cdcccdd5b9b6b6,AMOLED,,,
14f70f1a6e35a23f9f850c388b3b282302bf4a1aa70a53e2eed9828145caf57c,IPS LCD,6.6 Inches,720 x 1612 Pixels,N/A
fc741082bb6cd1acf321a1883add471be392d4ffbead9bfea36c0d53690786f2,IPS LCD,6.6 Inches,720 x 1612 Pixels,N/A
fd84a041be0f7d15182e2b495d0c4fc9f8736604f7f3e7c0b03e59a55c0dcc04,,6.74,N/A,N/A
b263848ccc373facc86878cf6731ea78634a90267535dd1e270fc054f88ab1d2,,6.74,N/A,N/A
55bf9a694e5e2e8c9a4fea9d08a62c5d8ee13a86adb53d78b9ed492ed6d80b77,IPS LCD,6.6 Inches,720 x 1612 Pixels (~267 PPI),N/A
3996dc0f79871ddcc4ddd1f3862447a4b376880d693de0c11ef47b56bf4e84de,,,720 × 1600,
ba5f72993ce1984956adf87ce0b3483878ec671270cb69f95060a704b0f25cbf,,,,
2716cff24b844a56628cbdcd9239646177d2d10712a377eae1ccbbac85ec9528,,,,
5dac1d50c8f16c9b7dab35e052d7ed41f70ef029af03623aa275a6ef586848f3,,,,
9fb671af8c9e29001dcfa8f35bb7104167378ddfde3d41d50e742be799e2e23e,,,,
ac96c84a6b75a5c6fbd003955a46e70ca561c023ae80012fa3e932aaf34eb8b1,,,,
2083de9064295c622b49b802b399479368f6b7403c98819757f4734434e5fe60,,,,
4a57d39be57a03650e741f9497afaebcf23bc47141d986a0ef5209617a5f1b68,,6.56 Inches,720 x 1600 Pixels,N/A
4b652051e15253c16d160390df89504cd3a057fb07dd6febdd5be97963999bce,,6.745 Inches,N/A,N/A
68668e5443eca1523c2feb43c31a60d3cca890774d361739fc8986c21fa9031b,IPS LCD,6.6 Inches,720 x 1612 Pixels,N/A
e3e07d421aaeb4e7f549f2fcaac62eee14fc43cc83d1e26fd3effd289770c871,,,,
06fdcc9f07e7cc851b6db81d0ea016a327458fb7eaab39d647c6a2097ba95b0c,,,,
5c4e61011b9b9da204f3d4761892462f535b28f5177d902fb491a6801cda10e4,,,,
ff1b773a0cd101b9c89502f72daa95845b416673e39034a7db1c790092b1f4cb,,,,
1d2bbd1b8c379cdb5dd779715e20ef404f79dd201d1f4dac335748100a453f58,,,,
60afd6820c102c74d590898d7aafa5681c6493738cdbfc45c1ea6bc7553609ba,,,,
1b610700e643e49773f223f2af749b96280d5ec038583cb4f31515af3075e37a,IPS LCD,6.745 inches,720 ×1600,N/A
bd217d3b9636f2dee4aec7e24611c8908f1c35cf9756e6559efee24474c79e9b,IPS LCD,6.6 Inches,720 X 1600 Pixels,N/A
106aaa79587fb8c88c905c5e441df93c67f5c555abb8d5629e95aa45665cbc6f,IPS LCD,6.745 inches,720 ×1600,N/A
539d9fcae8f5be865874ec92c8f2f069817cda0423a1e6ad81a4738285137177,,6.5 Inch,,
8fcd761bca17815ae9701f115e66e4c023cc5d0fdbea55e4657dde053b1122c4,,6.5 Inch,,
de54abe76f759216ff23b22060c5254553c927d9c0f879b786a01f2b5b37363f,OLED,6.2 inch,1080 x 2400,
8d8c0a2c479f39f10f118666340e157895b428076f8ef7da034b1dd65cb0895f,,,,
d9e9983a99b6fa7c610c8646741971f3b53cc17ec121d1d25a75ad7458ed9740,,,,
43a2e6d30d15e64c3ccc6e241be247c3f17a63a042d6d8ee4194d1eb1b5e83d0,,,,
6f9a3a36291a7b8f93de4674f375d7791675ae80f4f6747e21bc094efdd0c2df,,6.72,1080x2400,N/A
b3351c39b3635071b2cdcf2c0b006ec6a2486a6d64cda3384c6f81c59717c2a3,AMOLED,,,
e4a7ab3f6017421117ddc98b04e594d2595499f453bec3f56c6c7d13b456a902,,,,
09fe9e58100c96db5b0ef977223c06e6e257c96cb3342a3ede923b8db3e95fba,,,,
ccd229956c7827ce43541b114b893952faddae18b1fabadaca8a0d324199daf7,,6.72 Inches,N/A,N/A
f24728013ac9e8dd618b75637c2cd58a1c48e91f89422fcb6d8290cb40ae92c0,,6.72,1080x2400,N/A
ef94bdade7b6edddba90be67725497031c38b689fda43b3d82653e1ffb4d1088,,6.72 Inches,N/A,N/A
78e81bcf2c98d2ae6b03941b89b6abf97b3791663497cc7c731537ad9ca7d7c6,OLED,,1080×2400,
634ccec4b0e311d11cacd2bf9d7f6a3299d00d9fb0e90d1c979354750f8cf435,OLED,,2400 x 1080,
900049a3589c0b91ff78a2683bfbe5e0b934fdf9f20a291235d7070769711936,,6.8 inch,,
1950bda4dd4d8fd028c919f5ffcc8650453782174e7e77cbe34c8aa974bd0214,,,,
70b03c418b13d768eae834715b569fe89e5363ca71e28c4b303b65b96630e0f4,,,,
651116657adf89e2b5ae1ad8542087a16a213ef0403589b7393d5b81716a23b7,,,,
fac073bf94afb3298d6d939454c2de5d46ebeab8f38d2aa448e569202e34235f,,"6.78""",,
26cc5871e4c8bb036882ea7b9e8d7b02a93a80b03fa617971b375f8118ed0176,,"6.8""",,
4902cfe5c7afa32acf4e4c5db047658df0210d3f091378bb90440e6c3178881d,,"6.8""",,
f8b20a3ced694b25adc0a840710adf66e3367302956f43c974b8e49e92a8ab54,,"6.3""",,
f3365147873469f22cbfc7c76423c3f0d77a6e70f28399488f14b8d4e57b7f3e,,,720x1520,
5c58a12ad6340717fbb80d31a5d1d53dfa5f7de897d1fd86730284266820f4f2,AMOLED,"6.8""",1080 x 2344 Pixels (~380 PPI),
5ac224fbec217567f3fd0d564def6a9608601940d8823d2d1f268f4fcdfe0877,IPS LCD,"6.9""",720 x 1600 Pixels (~254 PPI),
61e2b218fded93bf76bd24ff05f25186e7b155a583b9c5e1ceb2b8ce98cbc3f3,,,,
5f7012fec3e865c1633dcf85702a7115cdfeda16789639c13ce73f8b6f90cee6,,,,
315d14b6c41bdc983d11c543ea64f5757064d3158e9d3ebcd472b47c1cf564cb,,,,
0d387fe2b96cb6d5783fc3787438afad7e4f8b0e35aed27dc1315a73754f60a0,IPS LCD,6.74 Inch,720 x 1612,
c2a15e149abb8b50aa0cdd99206861edd6e387e4e7c7864d72f3cab6dff24aca,IPS LCD,6.74 Inch,720 x 1612,
0b0ac3135972e8f4157caf0dd5b3e7b620a40dae46b5f31ef7a2c11f4abac8d8,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
5dc8f30758b77345ea7f4177cc59a75a2570b66afabfb8cc2865931d516f2632,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
bae3080ddc78a6885b89e4c1167aaf20528995cecda3e68f22de00ac41bd16c0,AMOLED,6.77 inch,1080 x 2392,
efa1961945cf282241f64ebe6f5ebcd3544a299fcf7cdaf21f47037130f9b70a,LCD,6.6 inch,720 x 1600,
dd4f6e7853b229b29fbbd2a2a648cfb9a942a1900890c0aae5f1a4b2ccef8c86,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~385 PPI),
5fcd2172f708a5e9461ea5fa2f070a5770d72dac4b1c8e1ced1ac92f705c73c3,AMOLED,,1080 x 2372,
c6172684cce35b7df11b772f5254cd4c717b2b46f97c002d1c83031b3c196f2d,Super AMOLED,"6.7""",1080 × 2340,
f026923e1ccaf7f398a61af7e024f586f10a4c0a5b8a586cd0ba7191f5b14c9b,Super Amoled,"6.7""",1080 x 2340,
e55d9a7c2b82a74a8f6b5b03f24c1ca2d4464df7375e82a52c4ffd20335c7c94,Super AMOLED,"6.7""","1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)",
c089e56b50b39ab47afda865502c965c5e7e55ae5764c4c40b7ed23ec54dac84,Super Amoled,"6.7""",,
9b33549e897651b3a4e5831913ae80dd03a313c73e8797fa62e2d0c51161a881,Super AMOLED,,1080 x 2340,
